hhld_id,premium,loss_amount,loss_ratio,future_clm_ind
925,100,0,0,0
7371,150.3,0,0,0
18492,193.6,0,0,0
17997,93.6,0,0,0
90,84.24,0,0,0
3873,185,0,0,0
12354,278.1,0,0,0
9894,100,0,0,0
3138,105.3,0,0,0
1598,133.6,0,0,0
4587,133.6,0,0,0
215,133.6,0,0,0
11051,267.2,0,0,0
11828,384,0,0,0
15252,150.3,0,0,0
19810,105,0,0,0
7331,289.8,0,0,0
9769,150.3,1441.601714,9.591495101,1
8051,213.84,0,0,0
4529,133.6,0,0,0
8126,90,0,0,0
10186,167,0,0,0
7960,167,1602.982249,9.598696101,1
19985,177.84,0,0,0
9369,251.2,0,0,0
9891,222.48,0,0,0
9938,120.24,0,0,0
18766,167,0,0,0
2546,278.1,0,0,0
7179,167,0,0,0
6122,100,0,0,0
9089,148,0,0,0
5694,150.3,0,0,0
8459,167,0,0,0
9035,94.5,0,0,0
17449,278.1,0,0,0
1994,247,0,0,0
18831,150.3,0,0,0
4940,167,0,0,0
12370,167,0,0,0
17426,150.3,0,0,0
19142,100,0,0,0
10706,185,0,0,0
10855,309,0,0,0
2228,150.3,0,0,0
16645,247,0,0,0
14788,167,0,0,0
18804,276.48,0,0,0
1776,167,0,0,0
9523,186.48,0,0,0
4918,150.3,0,0,0
9770,247.2,0,0,0
14002,314,0,0,0
1010,247,0,0,0
9855,133.6,0,0,0
9399,293.04,0,0,0
1555,105,0,0,0
9675,197.6,0,0,0
9203,167,722.342586,4.325404707,1
13428,167,0,0,0
14102,105,0,0,0
17386,278.1,0,0,0
17620,120.24,0,0,0
10084,167,0,0,0
8201,167,0,0,0
16525,167,0,0,0
7579,120.24,0,0,0
3936,117,0,0,0
9632,167,0,0,0
19505,167,0,0,0
6992,150.3,0,0,0
6768,167,0,0,0
4075,150.3,0,0,0
10642,105,0,0,0
9227,167,0,0,0
330,133.6,0,0,0
12254,90,0,0,0
19684,407,0,0,0
6674,177.84,0,0,0
10966,167,356.4359565,2.134347045,1
14528,105,0,0,0
10143,150.3,0,0,0
15641,200.4,0,0,0
1464,75.6,0,0,0
718,133.6,0,0,0
7445,167,0,0,0
9198,167,0,0,0
2259,150.3,0,0,0
10085,247.2,0,0,0
8983,133.6,0,0,0
18061,322,0,0,0
1775,138.24,0,0,0
2800,167,0,0,0
5783,105,0,0,0
609,133.6,0,0,0
15522,90,0,0,0
2967,247,0,0,0
13335,133.6,0,0,0
2754,167,0,0,0
17154,90,0,0,0
2466,90,0,0,0
11185,150.3,862.0936886,5.735819618,1
9123,345.6,0,0,0
10456,222.3,0,0,0
11315,314,0,0,0
10159,150.3,0,0,0
12471,105.3,1896.353696,18.00905695,1
15523,120.24,0,0,0
15452,167,971.0549369,5.814700221,1
19083,222.48,0,0,0
14615,167,0,0,0
3553,100,0,0,0
16345,197.6,0,0,0
17634,167,0,0,0
18827,309,0,0,0
1581,167,0,0,0
5055,384,0,0,0
4329,84,0,0,0
10076,180,0,0,0
12602,120.24,0,0,0
1093,150.3,0,0,0
8954,384,0,0,0
9773,150.3,1991.007776,13.24689139,1
4219,222.3,0,0,0
2408,167,0,0,0
7399,133.6,0,0,0
10479,180,0,0,0
8708,133.6,0,0,0
11308,105,0,0,0
14061,278.1,0,0,0
1621,167,0,0,0
18286,133.6,0,0,0
5077,133.6,0,0,0
12589,167,0,0,0
7292,133.6,0,0,0
13435,167,0,0,0
5907,133.6,0,0,0
11188,167,0,0,0
3844,105,0,0,0
18287,222.3,0,0,0
5855,72,0,0,0
17867,230,0,0,0
8109,167,0,0,0
9495,105,0,0,0
2537,133.6,0,0,0
15318,120.24,0,0,0
18452,167,0,0,0
14318,150.3,0,0,0
10199,197.6,0,0,0
595,247,0,0,0
9233,267.84,0,0,0
14515,276.48,0,0,0
8500,167,0,0,0
8548,133.6,0,0,0
8341,222.3,0,0,0
19360,150.3,0,0,0
12781,197.6,0,0,0
9694,120.24,0,0,0
6461,167,0,0,0
1567,150.3,0,0,0
2755,167,0,0,0
8248,150.3,0,0,0
6561,167,0,0,0
16386,247.2,0,0,0
11821,100,0,0,0
4065,309,0,0,0
13220,100,0,0,0
5179,150.3,0,0,0
4131,84,0,0,0
1306,90,0,0,0
16975,247,0,0,0
10047,150.3,0,0,0
6460,197.6,0,0,0
5895,105,0,0,0
17368,120.24,0,0,0
18257,167,0,0,0
11246,133.6,0,0,0
1124,289.8,0,0,0
15657,150.3,0,0,0
16674,222.48,0,0,0
9373,167,0,0,0
6765,226.08,0,0,0
9883,197.6,0,0,0
2387,222.3,0,0,0
4561,72,0,0,0
6251,251.2,0,0,0
18915,150.3,0,0,0
13625,133.6,0,0,0
14153,197.6,0,0,0
17735,144,0,0,0
19420,133.6,0,0,0
16867,384,0,0,0
4899,222.3,0,0,0
18470,322,0,0,0
5954,247,1323.487217,5.35824784,1
18813,84,0,0,0
19721,167,0,0,0
727,133.6,0,0,0
13789,80,0,0,0
6642,247,0,0,0
12525,177.84,0,0,0
12119,133.6,0,0,0
7735,197.6,0,0,0
14888,150.3,0,0,0
16582,84,0,0,0
19847,90,0,0,0
10872,105,966.3322063,9.20316387,1
6918,133.6,0,0,0
19363,180,0,0,0
10910,309,0,0,0
8651,150.3,353.6261283,2.352801918,1
14299,150.3,0,0,0
18006,187.2,0,0,0
1355,558,0,0,0
10062,247,0,0,0
113,133.6,0,0,0
2399,105,0,0,0
17846,167,0,0,0
16621,133.6,0,0,0
19850,133.6,0,0,0
1533,133.6,0,0,0
6384,84,0,0,0
4285,80,0,0,0
1743,150.3,0,0,0
17355,105,0,0,0
12940,133.6,0,0,0
3610,197.6,0,0,0
8012,94.5,862.2142329,9.123960137,1
19534,80,0,0,0
8977,257.6,0,0,0
9790,94.5,0,0,0
2600,90,0,0,0
7452,120.24,0,0,0
4029,150.3,0,0,0
1516,384,0,0,0
8793,75.6,0,0,0
17488,84,0,0,0
4433,105,0,0,0
19510,222.3,1426.747942,6.418119399,1
9248,167,0,0,0
8660,105,0,0,0
18034,167,0,0,0
11421,222.3,0,0,0
17534,167,0,0,0
6945,222.3,1468.829282,6.607419174,1
1783,247,1037.083085,4.198716942,1
11863,133.6,0,0,0
3467,167,931.8609977,5.580005974,1
9351,177.84,0,0,0
13562,167,0,0,0
19356,231.84,0,0,0
4579,75.6,0,0,0
3775,150.3,0,0,0
19477,207,0,0,0
8154,167,0,0,0
8878,100,0,0,0
5742,105,0,0,0
1549,94.5,0,0,0
12355,167,0,0,0
11356,309,0,0,0
18203,180,0,0,0
18801,177.84,0,0,0
18454,167,0,0,0
12081,222.48,0,0,0
16001,80,0,0,0
8399,197.6,0,0,0
17430,133.6,0,0,0
4373,120.24,0,0,0
5985,133.6,0,0,0
4759,247,0,0,0
16691,100,0,0,0
8929,167,0,0,0
4685,162,0,0,0
7096,105,0,0,0
16706,309,1026.074556,3.320629631,1
12908,144,0,0,0
97,112,0,0,0
7699,120.24,0,0,0
7050,144,0,0,0
15377,167,1052.412941,6.301873901,1
5407,150.3,0,0,0
19554,247,871.8455874,3.52973922,1
8168,75.6,0,0,0
11124,247,0,0,0
762,100,0,0,0
13200,100,0,0,0
17724,105,0,0,0
2040,120.24,0,0,0
8490,150.3,0,0,0
10334,150.3,0,0,0
1213,150.3,0,0,0
1697,90,0,0,0
15527,105,0,0,0
11526,133.6,0,0,0
18974,105,0,0,0
14345,197.6,0,0,0
13043,316.8,0,0,0
3298,322,0,0,0
6049,247,0,0,0
12274,188,0,0,0
17494,167,0,0,0
19251,75.6,0,0,0
8841,222.3,0,0,0
19305,341.28,0,0,0
875,105,0,0,0
16087,222.3,0,0,0
11108,94.5,0,0,0
12738,167,0,0,0
13150,133.6,0,0,0
19926,133.6,0,0,0
6297,167,0,0,0
18383,231.84,0,0,0
359,150.3,0,0,0
1778,396,0,0,0
6276,144,0,0,0
16048,167,0,0,0
11208,120.24,0,0,0
14294,167,0,0,0
16131,234,0,0,0
4351,150.3,0,0,0
15722,257.6,0,0,0
13223,80,0,0,0
879,177.84,0,0,0
16401,167,0,0,0
13185,226.08,0,0,0
7062,167,0,0,0
6852,100,0,0,0
19629,276.48,0,0,0
3140,446,0,0,0
8069,167,0,0,0
4992,197.6,0,0,0
19040,285.12,0,0,0
10868,222.48,0,0,0
2627,309,0,0,0
14981,197.6,0,0,0
5399,167,0,0,0
17952,197.6,0,0,0
13875,322,0,0,0
10588,133.6,0,0,0
7937,167,0,0,0
8473,247.2,0,0,0
4163,345.6,0,0,0
8922,84,0,0,0
15528,133.6,0,0,0
16873,307.2,0,0,0
12007,90,0,0,0
13658,167,0,0,0
10010,144,0,0,0
18436,144,0,0,0
9629,222.3,0,0,0
2440,167,0,0,0
979,133.6,0,0,0
6805,167,0,0,0
3083,111.6,0,0,0
19389,482.4,0,0,0
2028,167,0,0,0
18458,129.6,0,0,0
3653,150.3,0,0,0
5524,155,0,0,0
1840,150.3,0,0,0
9417,133.6,0,0,0
15859,120.24,0,0,0
9115,94.5,0,0,0
13270,150.3,1054.864125,7.018390715,1
10510,90,0,0,0
2781,100,1236.769956,12.36769956,1
3208,150.3,0,0,0
9341,120,1204.653902,10.03878252,1
12849,276.48,0,0,0
1698,384,0,0,0
17083,285.12,0,0,0
17046,133.6,0,0,0
13842,94.5,0,0,0
3172,167,0,0,0
13590,75.6,0,0,0
15076,133.6,0,0,0
2383,180,0,0,0
1521,150.3,0,0,0
10203,150.3,895.4879513,5.958003668,1
10455,120.24,0,0,0
8737,120.24,0,0,0
17258,197.6,0,0,0
2834,177.84,0,0,0
5418,94.5,0,0,0
11602,150.3,0,0,0
6984,167,0,0,0
6133,197.6,0,0,0
8,150.3,0,0,0
10523,167,0,0,0
12671,167,0,0,0
2873,309,0,0,0
976,120.24,0,0,0
10216,197.6,0,0,0
13291,278.1,0,0,0
15827,150.3,0,0,0
15977,150.3,0,0,0
4001,167,0,0,0
18016,276.48,0,0,0
14454,247.2,0,0,0
11422,150.3,0,0,0
9515,94.5,0,0,0
7775,150.3,0,0,0
327,167,738.9777569,4.425016508,1
13534,150.3,0,0,0
7318,222.3,1118.40266,5.031051101,1
18627,167,0,0,0
6379,75.6,0,0,0
1099,180,0,0,0
16032,278.1,0,0,0
1130,150.3,0,0,0
14504,177.3,0,0,0
3726,117,0,0,0
15668,150.3,0,0,0
11782,222.3,0,0,0
605,100,1108.247799,11.08247799,1
19632,167,0,0,0
4212,72,0,0,0
9299,90,0,0,0
15913,282.6,0,0,0
16193,197.6,0,0,0
13733,133.6,0,0,0
6728,84,0,0,0
8637,133.6,0,0,0
12057,90,0,0,0
12225,150.3,0,0,0
17979,314,0,0,0
19679,94.5,0,0,0
2526,247,0,0,0
2975,150.3,0,0,0
6312,100,0,0,0
14916,167,0,0,0
14460,233.1,0,0,0
16631,100,0,0,0
13669,105,950.2238101,9.049750573,1
8203,150.3,0,0,0
1035,90,693.7478062,7.708308957,1
6775,150.3,0,0,0
5502,150.3,0,0,0
16353,150.3,0,0,0
11066,247,0,0,0
10659,167,863.6981317,5.1718451,1
1929,167,0,0,0
4259,314,0,0,0
991,100,0,0,0
12358,167,0,0,0
17560,307.2,0,0,0
14329,345.6,0,0,0
5706,150.3,0,0,0
7567,150.3,0,0,0
10896,247,1453.756646,5.885654437,1
5831,322,0,0,0
12528,94.5,0,0,0
5188,133.6,0,0,0
19748,372,0,0,0
453,150.3,0,0,0
14298,133.6,0,0,0
16460,150.3,0,0,0
5372,167,0,0,0
3373,167,0,0,0
10672,133.6,0,0,0
18721,150.3,0,0,0
11194,150.3,0,0,0
9592,150.3,0,0,0
18131,167,0,0,0
7383,133.6,0,0,0
14063,197.6,0,0,0
15472,94.5,0,0,0
3740,133.6,0,0,0
5019,197.6,0,0,0
18329,222.3,0,0,0
4384,282.6,0,0,0
18198,167,0,0,0
18892,167,1552.549253,9.296702113,1
9692,133.6,0,0,0
5979,75.6,0,0,0
12523,167,0,0,0
2316,247,1409.363728,5.705926026,1
6056,226.08,0,0,0
16851,105,0,0,0
5636,150.3,1425.785186,9.486262049,1
14488,133.6,0,0,0
19120,307.2,0,0,0
7797,167,0,0,0
8843,167,0,0,0
16030,222.3,0,0,0
14596,309,778.5447502,2.519562298,1
533,105,0,0,0
2740,150.3,0,0,0
17970,309,0,0,0
19456,133.6,0,0,0
19322,222.3,0,0,0
16578,133.6,0,0,0
7126,231.84,0,0,0
16126,276.48,0,0,0
471,278.1,0,0,0
11877,75.6,0,0,0
18332,150.3,0,0,0
9484,90,0,0,0
7493,150.3,0,0,0
11105,100,0,0,0
17356,314,0,0,0
15225,222.3,0,0,0
5335,120.24,0,0,0
15217,167,0,0,0
10113,150.3,0,0,0
15909,282.6,0,0,0
9940,167,0,0,0
7106,150.3,0,0,0
6370,174.24,0,0,0
11152,72,0,0,0
11991,150.3,2127.694635,14.15631826,1
5238,167,0,0,0
17995,120.24,0,0,0
18734,133.6,0,0,0
11546,167,0,0,0
13557,133.6,0,0,0
15162,100,0,0,0
2801,200.4,0,0,0
11654,379.2,0,0,0
16507,133.6,0,0,0
481,150.3,0,0,0
18844,133.6,0,0,0
12924,133.6,0,0,0
8963,90,0,0,0
1316,222.48,0,0,0
14883,167,0,0,0
13988,167,0,0,0
19466,167,0,0,0
19861,105,0,0,0
8520,133.6,0,0,0
15882,167,0,0,0
8049,150.3,0,0,0
3846,133.6,0,0,0
18526,197.6,0,0,0
17619,150.3,0,0,0
18390,80,0,0,0
8759,247,0,0,0
2118,90,0,0,0
4263,75.6,0,0,0
9195,84,0,0,0
16518,247,0,0,0
11712,129.6,0,0,0
10710,247,0,0,0
14380,372,0,0,0
19851,133.6,0,0,0
1832,84,0,0,0
3147,133.6,0,0,0
13034,167,0,0,0
7338,75.6,0,0,0
5252,90,0,0,0
9835,251.2,0,0,0
7671,150.3,1178.379043,7.840179926,1
18376,226.08,0,0,0
9537,200.4,0,0,0
17291,247,0,0,0
10663,150.3,0,0,0
13512,80,0,0,0
18011,80,0,0,0
13855,100,0,0,0
14010,197.6,0,0,0
13467,84,0,0,0
19069,117,0,0,0
1023,226.08,0,0,0
17617,133.6,0,0,0
9572,167,0,0,0
15611,105.3,0,0,0
2281,94.5,0,0,0
5042,150.3,0,0,0
11009,100,0,0,0
11624,100,0,0,0
16774,167,0,0,0
6513,120.24,0,0,0
18848,167,0,0,0
4467,197.6,0,0,0
3853,247,0,0,0
19734,84,0,0,0
11207,75.6,0,0,0
17982,167,0,0,0
16753,150.3,0,0,0
16755,234,0,0,0
3663,167,0,0,0
391,84,0,0,0
10980,72,0,0,0
4859,289.8,0,0,0
6277,177.84,0,0,0
6921,120.24,0,0,0
10241,80,0,0,0
8764,384,0,0,0
1298,120.24,0,0,0
8362,322,0,0,0
12824,167,0,0,0
18245,276.48,0,0,0
16008,247,0,0,0
9586,105,0,0,0
7536,322,0,0,0
14556,197.6,0,0,0
17475,120.24,0,0,0
19219,289.8,1203.720679,4.153625531,1
6853,322,0,0,0
1468,72,0,0,0
16756,150.3,0,0,0
7926,75.6,0,0,0
14751,167,0,0,0
19320,150.3,0,0,0
16424,150.3,0,0,0
15645,150.3,0,0,0
15516,105,0,0,0
13565,84,0,0,0
10596,150.3,0,0,0
11778,187.2,0,0,0
12063,167,0,0,0
19418,150.3,0,0,0
9152,314,0,0,0
470,90,0,0,0
12535,150.3,1694.810944,11.27618725,1
17671,180,0,0,0
2218,150.3,0,0,0
7662,167,0,0,0
913,197.6,0,0,0
14787,120.24,0,0,0
988,105.3,0,0,0
8621,167,0,0,0
13005,90,836.2649345,9.291832605,1
13286,177.84,0,0,0
9364,222.3,0,0,0
11575,120.24,0,0,0
15974,133.6,0,0,0
15543,167,0,0,0
1526,366.3,0,0,0
17056,167,0,0,0
13647,100,1702.098476,17.02098476,1
15806,150.3,0,0,0
13306,150.3,0,0,0
8934,120.24,0,0,0
12547,150.3,0,0,0
305,90,0,0,0
15403,105,0,0,0
2402,133.6,0,0,0
7932,150.3,0,0,0
2840,100,0,0,0
8748,133.6,0,0,0
8378,124,0,0,0
12717,197,0,0,0
19408,150.3,0,0,0
15466,180,0,0,0
10997,297,0,0,0
7005,180,0,0,0
15944,278.1,0,0,0
19937,105,1625.568749,15.48160714,1
6707,72,0,0,0
14030,247,0,0,0
3862,133.6,0,0,0
17795,72,0,0,0
18252,133.6,0,0,0
14051,133.6,0,0,0
6368,217.8,0,0,0
1366,120.24,0,0,0
8692,167,0,0,0
4068,222.3,0,0,0
2655,100,0,0,0
1226,261.36,0,0,0
12981,117,0,0,0
3738,401.4,0,0,0
19211,486.9,0,0,0
1960,150.3,0,0,0
1096,242,0,0,0
4195,133.6,0,0,0
11573,75.6,0,0,0
19319,167,0,0,0
549,282.6,0,0,0
12733,177.84,0,0,0
11923,247.2,0,0,0
18113,167,0,0,0
9571,222.3,0,0,0
14399,133.6,0,0,0
13417,167,0,0,0
5470,133.6,0,0,0
17482,197.6,0,0,0
13567,407,0,0,0
18543,167,0,0,0
13057,80,0,0,0
5747,260,0,0,0
8204,84,0,0,0
17026,278.1,0,0,0
2066,226.08,0,0,0
2020,167,0,0,0
5739,150.3,0,0,0
7981,345.6,0,0,0
18368,80,0,0,0
16697,180,0,0,0
4534,536,0,0,0
18553,185,0,0,0
12833,231.84,0,0,0
17177,120.24,0,0,0
3144,105,0,0,0
16400,133.6,0,0,0
18855,167,0,0,0
14506,105,0,0,0
18886,100,0,0,0
16066,197.6,0,0,0
2796,75.6,0,0,0
4582,309,0,0,0
16740,247,1615.2999,6.539675709,1
4556,257.6,0,0,0
19681,120.24,0,0,0
1956,247,0,0,0
11228,150.3,0,0,0
3672,282.6,0,0,0
7321,144,0,0,0
10974,100.8,0,0,0
5034,84.24,0,0,0
2431,90,0,0,0
16227,72,0,0,0
15637,426.6,0,0,0
16273,309,0,0,0
19099,133.6,0,0,0
17928,80,0,0,0
13391,133.6,0,0,0
3517,222.3,0,0,0
3629,177.84,0,0,0
2076,197.6,0,0,0
13468,282.6,0,0,0
12212,207,0,0,0
6088,133.6,0,0,0
19812,150.3,1116.535438,7.42871216,1
19830,150.3,805.8323574,5.361492731,1
3068,150.3,0,0,0
10276,90,0,0,0
7438,180,0,0,0
11011,150.3,0,0,0
15955,345.6,0,0,0
2099,150.3,0,0,0
9170,167,0,0,0
13289,94.5,0,0,0
9788,167,0,0,0
16980,150.3,0,0,0
489,167,0,0,0
16101,289.8,0,0,0
8828,247.2,0,0,0
18149,150.3,0,0,0
7831,309,0,0,0
3886,117,0,0,0
175,90,0,0,0
6641,120.24,0,0,0
9305,120.24,0,0,0
666,100,0,0,0
469,120.24,0,0,0
8991,90,0,0,0
7258,184,0,0,0
11045,133.6,0,0,0
16859,80,0,0,0
8891,155,0,0,0
2340,247,0,0,0
4833,133.6,0,0,0
226,94.5,0,0,0
19463,80,0,0,0
19531,469,0,0,0
2261,150.3,0,0,0
12404,133.6,0,0,0
8112,222.3,0,0,0
8493,105,0,0,0
7284,222.3,0,0,0
11713,90,0,0,0
3032,133.6,0,0,0
10572,300.6,0,0,0
14483,72,0,0,0
16647,167,0,0,0
498,120.24,0,0,0
1758,247.2,0,0,0
7909,167,0,0,0
10063,197.6,0,0,0
13337,222.3,0,0,0
9797,133.6,0,0,0
13496,100,0,0,0
18861,150.3,0,0,0
11070,105,0,0,0
17343,251.2,0,0,0
6740,167,0,0,0
292,314,0,0,0
8332,177.84,0,0,0
179,120.24,0,0,0
1764,150.3,0,0,0
15747,150.3,0,0,0
14670,72,0,0,0
11687,251.2,0,0,0
13069,100,1748.266051,17.48266051,1
6508,133.6,0,0,0
3441,167,0,0,0
10924,167,0,0,0
7414,100,0,0,0
9215,167,0,0,0
19578,167,968.3071348,5.798246316,1
17554,197.6,0,0,0
6392,150.3,2311.795826,15.38120976,1
14802,80,0,0,0
2987,150.3,0,0,0
14448,309,0,0,0
5193,222.3,0,0,0
19612,100,0,0,0
16736,167,0,0,0
1020,180,0,0,0
13298,322,0,0,0
16693,105,0,0,0
5622,94.5,0,0,0
19173,72,0,0,0
1570,177.84,0,0,0
6825,120.24,0,0,0
17113,278.1,0,0,0
13253,133.6,0,0,0
16627,100,0,0,0
7157,282.6,0,0,0
15954,150.3,0,0,0
14181,167,0,0,0
18690,231.84,0,0,0
17176,150.3,0,0,0
6706,84.24,0,0,0
6828,167,0,0,0
18632,100,0,0,0
3854,167,1185.183107,7.096904834,1
14807,150.3,0,0,0
7837,167,0,0,0
7101,167,0,0,0
3341,84,0,0,0
8067,167,0,0,0
16948,84,0,0,0
646,167,0,0,0
14422,133.6,0,0,0
3964,150.3,1738.604533,11.56756177,1
14356,237.6,0,0,0
4814,426.6,0,0,0
17834,120.24,0,0,0
6042,100,1037.698035,10.37698035,1
8608,167,0,0,0
16261,257.6,0,0,0
5281,197.6,0,0,0
7629,100,0,0,0
14738,100,0,0,0
7529,162,0,0,0
9533,314,0,0,0
18752,167,1109.381635,6.643003802,1
16900,120.24,0,0,0
14108,120.24,0,0,0
9276,150.3,0,0,0
15016,167,648.4199207,3.882754016,1
19407,100,0,0,0
13539,222.48,0,0,0
14928,90,0,0,0
14599,251.2,0,0,0
11588,322,0,0,0
12901,120.24,0,0,0
8207,167,0,0,0
16534,150.3,0,0,0
6516,120.24,0,0,0
16044,167,0,0,0
11590,133.6,0,0,0
4383,133.6,0,0,0
6174,75.6,0,0,0
10842,100,0,0,0
7617,133.6,0,0,0
12323,100,0,0,0
5938,375.2,0,0,0
14164,80,0,0,0
19832,486.9,0,0,0
1604,150.3,0,0,0
9421,120.24,0,0,0
12371,150.3,0,0,0
2612,150.3,0,0,0
9392,307.2,0,0,0
6336,90,0,0,0
15745,133.6,0,0,0
8747,90,0,0,0
18278,120.24,0,0,0
1800,120.24,0,0,0
6165,80,0,0,0
18878,285.12,0,0,0
15616,139.5,0,0,0
9206,247,0,0,0
2279,267.3,0,0,0
2051,150.3,0,0,0
15241,278.1,0,0,0
17797,124,0,0,0
1674,278.1,0,0,0
18608,309,0,0,0
8352,105,0,0,0
1337,167,0,0,0
16105,426.6,0,0,0
4281,84.24,0,0,0
5521,197.6,0,0,0
836,90,0,0,0
10312,150.3,0,0,0
11271,80,0,0,0
12061,322,0,0,0
6675,93.6,0,0,0
5253,167,0,0,0
9654,120.24,0,0,0
17585,167,0,0,0
14768,117,0,0,0
17589,167,0,0,0
10298,116.64,0,0,0
5513,90,0,0,0
18426,167,0,0,0
13290,133.6,0,0,0
7344,307.2,0,0,0
14879,282.6,0,0,0
13544,133.6,0,0,0
7460,150.3,0,0,0
12818,222.48,0,0,0
14245,167,0,0,0
10716,90,0,0,0
7957,278.1,0,0,0
11260,314,0,0,0
16548,120.24,0,0,0
14144,247.2,0,0,0
14570,167,0,0,0
5580,84,0,0,0
12649,80,0,0,0
14994,167,923.1775909,5.528009526,1
14367,150.3,0,0,0
3177,105,0,0,0
649,150.3,0,0,0
4772,167,0,0,0
640,167,0,0,0
11857,100,0,0,0
4164,167,0,0,0
5828,129.6,0,0,0
8910,244.8,0,0,0
6339,75.6,0,0,0
2576,150.3,0,0,0
19020,72,0,0,0
15316,167,0,0,0
9714,167,0,0,0
16042,111.6,0,0,0
1457,167,0,0,0
19093,150.3,0,0,0
11949,108,0,0,0
18144,144,0,0,0
1164,90,0,0,0
8597,150.3,0,0,0
15985,186.48,0,0,0
11368,167,0,0,0
7303,167,0,0,0
19820,150.3,0,0,0
11082,185,0,0,0
10693,84,0,0,0
15573,197,0,0,0
2458,247,0,0,0
10349,133.6,0,0,0
13414,222.3,0,0,0
18445,345.6,0,0,0
7751,167,0,0,0
3117,185,0,0,0
7985,177.84,0,0,0
3701,133.6,0,0,0
16079,100,0,0,0
7398,217.8,0,0,0
7315,180,0,0,0
918,167,1124.495699,6.733507177,1
4412,150.3,0,0,0
13633,469,505.6466242,1.078137791,1
8132,84,0,0,0
10803,133.6,0,0,0
4488,150.3,0,0,0
15376,133.6,0,0,0
19022,133.6,0,0,0
11295,167,0,0,0
18647,133.6,0,0,0
19410,150.3,0,0,0
12897,144,0,0,0
12296,150.3,0,0,0
7600,94.5,0,0,0
19683,222.48,0,0,0
17787,167,0,0,0
3780,94.5,0,0,0
19533,247,0,0,0
111,167,0,0,0
8301,90,0,0,0
9324,247,0,0,0
1296,150.3,0,0,0
5925,120.24,0,0,0
17032,150.3,0,0,0
759,222.3,0,0,0
15843,150.3,0,0,0
18550,133.6,0,0,0
1732,247,0,0,0
9167,120.24,0,0,0
452,167,0,0,0
10433,72,0,0,0
14569,133.6,0,0,0
8460,120.24,0,0,0
12158,167,0,0,0
222,133.6,0,0,0
4725,150.3,0,0,0
9774,167,0,0,0
12486,100,852.7462346,8.527462346,1
4816,120.24,0,0,0
16986,282.6,0,0,0
7702,322,0,0,0
15106,100,0,0,0
8834,150.3,0,0,0
8075,72,0,0,0
14806,133.6,0,0,0
11724,167,0,0,0
1894,257.6,0,0,0
16311,94.5,0,0,0
7634,276.48,0,0,0
2910,150.3,0,0,0
2272,167,0,0,0
4495,150.3,0,0,0
18300,322,0,0,0
4850,167,1440.667505,8.626751526,1
13707,197,0,0,0
10035,133.6,0,0,0
10635,150.3,2249.531316,14.96694155,1
12743,100,0,0,0
18328,80,0,0,0
4884,150.3,0,0,0
12104,72,0,0,0
18652,150.3,0,0,0
10132,133.6,0,0,0
1376,105,0,0,0
18185,90,1814.861093,20.16512325,1
283,150.3,0,0,0
14300,90,0,0,0
19188,167,0,0,0
5228,72,0,0,0
11430,94.5,0,0,0
19379,72,0,0,0
15239,94.5,0,0,0
237,222.3,0,0,0
7910,211.5,0,0,0
14824,426.6,0,0,0
1237,105,0,0,0
6001,446,0,0,0
17390,120.24,0,0,0
4299,75.6,0,0,0
17228,167,1105.765774,6.621351941,1
5334,120.24,0,0,0
6155,309,0,0,0
8887,150.3,0,0,0
3041,150.3,0,0,0
18594,167,0,0,0
17269,167,0,0,0
18696,167,0,0,0
9159,133.6,0,0,0
16717,167,0,0,0
16573,267.3,0,0,0
13995,150.3,0,0,0
3407,167,0,0,0
4618,197.6,0,0,0
11121,150.3,0,0,0
1952,90,0,0,0
10189,133.6,0,0,0
2646,197.6,0,0,0
9720,94.5,0,0,0
15344,150.3,0,0,0
14575,84,0,0,0
9081,84,0,0,0
6491,208,0,0,0
9819,384,0,0,0
17500,100,0,0,0
9908,167,0,0,0
19402,385.92,0,0,0
11580,428.8,0,0,0
712,94.5,0,0,0
19881,105,0,0,0
8966,207.2,0,0,0
6115,133.6,0,0,0
8229,150.3,0,0,0
18860,226.08,0,0,0
8564,72,0,0,0
15147,105,0,0,0
5900,312.48,0,0,0
15278,197.6,0,0,0
19106,105,1491.838444,14.20798518,1
16885,282.6,0,0,0
14682,167,1042.780098,6.244192203,1
19110,167,0,0,0
12082,120.24,0,0,0
7750,167,0,0,0
16810,75.6,0,0,0
16768,133.6,0,0,0
18970,120.24,0,0,0
15185,94.5,0,0,0
2940,120.24,0,0,0
16551,167,0,0,0
14110,282.6,0,0,0
18362,222.48,0,0,0
11808,84,0,0,0
13262,150.3,1448.868585,9.639844213,1
16880,185,0,0,0
2825,84,0,0,0
1745,247,0,0,0
4070,133.6,0,0,0
10339,90,0,0,0
8905,247,0,0,0
9480,150.3,0,0,0
9649,167,1298.637708,7.776273698,1
8465,167,1517.1843,9.08493593,1
1291,165.6,0,0,0
2697,162,0,0,0
9798,94.5,0,0,0
5165,150.3,0,0,0
519,150.3,0,0,0
11411,120.24,0,0,0
8425,345.6,0,0,0
15251,167,0,0,0
15893,90,0,0,0
13175,167,0,0,0
2141,150.3,0,0,0
441,80,0,0,0
7689,120.24,0,0,0
15644,150.3,0,0,0
18067,167,0,0,0
3860,529,0,0,0
8785,167,0,0,0
8092,133.6,0,0,0
5082,111.6,0,0,0
18695,167,0,0,0
6402,120.24,0,0,0
